customerID,ACCT_BAL_TWD_MY,ACCT_BAL_TWD_MD,ACCT_BAL_TWD_FD,ACCT_BAL_TWD_FY,ACCT_BAL_TWD_MF,TVL_IND,TVL_AMT,Insight_Cha_001,SHP,PET,TVL,doubleCC_ind,GOV_TEAC_IND,CHILDREN_CN,EDU_CODE,INCOME_RANGE_CODE,WORK_YEARS,GENDER_CODE,AGE,CC_IND,WORLD_CARD_IND,PERSONAL_LN_IND,PAYROLL_ACCT_IND,PERSONAL_NET_FETW_IND,PERSONAL_NET_BANK_IND,INSURE_IND,PURE_CC_IND,MF_IND,WM_CLUB_MEM_IND,contact_seg,VIP_IND,SPT,CFE,BTY,CAR,FIN,ELE,FOD,SHW,EDU,HEA,SOC,POL,LIF,Insight_Cha_002,Insight_Cha_003,Insight_Cha_004,Insight_Cha_005,Insight_Cha_006,Insight_Cha_007,Insight_Cha_008,Insight_Cha_001_1,Insight_Cha_002_2,Insight_Cha_003_3,Insight_Cha_004_1,Insight_Cha_005_1,Insight_Cha_006_1,Insight_Cha_007_1,Insight_Cha_008_1,ONLINE_SHP_IND,res
8580,19.0,77.0,-1.0,-1.0,196.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,0.0,1,65.0,1,0,0,0,1,1,1,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,97,132,0,6,0,0,8,0,0,0
8585,0.0,19.0,83.0,220.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,70.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,34,0,4,0,0,0,0,0,0
8586,-1.0,10.0,-1.0,-1.0,3.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,20.0,0,69.0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,10,0,1,0,0,0,0,0,3
8588,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,0.0,0,68.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,3,0,0,0,0,1,1,3
8590,0.0,20.0,100.0,19.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,79.0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,6,4,1,3,0,0,1,0,0,3
8591,0.0,236.0,-1.0,-1.0,165.0,0,0,1,0,0,0,0,0,0.0,3.0,4.0,10.0,1,48.0,1,1,0,1,0,1,1,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,8,10,0,10,6,2,0,0,1,5
8595,45.0,33.0,-1.0,422.0,-1.0,0,0,1,0,0,1,0,0,0.0,3.0,3.0,0.0,0,69.0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,10,20,12,4,1,0,48,0,1,0
8596,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,51.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,27,0,0,0,0,3
8604,0.0,0.0,12.0,28.0,19.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,77.0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,77,130,0,0,0,0,1,0,0,3
8605,44.0,90.0,290.0,209.0,100.0,0,0,1,0,0,0,0,0,0.0,3.0,3.0,0.0,0,66.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,168,5,1,8,0,0,7,0,0,0
8606,0.0,85.0,-1.0,-1.0,24.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,0,64.0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,0,2,0,0,0,0,0,3
8611,6.0,216.0,23.0,14.0,58.0,0,0,1,0,0,0,0,0,1.0,3.0,1.0,-1.0,1,65.0,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,75,0,1,0,0,0,0,0,0
8615,-1.0,22.0,690.0,-1.0,65.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,-1.0,1,63.0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,0,3,0,0,0,0,0,0
8619,12.0,156.0,490.0,121.0,-1.0,1,93,1,0,0,1,1,0,0.0,3.0,4.0,29.0,0,63.0,1,1,0,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,26,35,8,7,5,12,23,0,1,0
8622,141.0,0.0,-1.0,151.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,2.0,18.5,1,68.0,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,0,1,0,0,0,0,1,3
8624,2.0,22.0,-1.0,-1.0,124.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,-1.0,1,65.0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46,47,0,5,0,0,0,0,0,0
8629,13.0,5.0,-1.0,-1.0,-1.0,1,12,1,0,0,0,1,0,0.0,4.0,1.0,0.0,1,65.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,19,5,4,1,0,0,19,0,1,3
8634,0.0,20.0,-1.0,292.0,-1.0,0,0,1,0,0,1,1,0,0.0,3.0,2.0,0.0,1,66.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0
8635,41.0,4.0,-1.0,-1.0,348.0,0,0,0,0,0,0,0,1,0.0,3.0,2.0,0.0,1,57.0,1,1,0,0,1,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17,0,0,0,0,13,0,1,0
8638,12.0,27.0,-1.0,-1.0,304.0,0,0,1,1,0,0,0,0,0.0,5.0,2.0,0.0,0,72.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,13,0,2,0,0,0,0,0,0
8639,1.0,6.0,19.0,143.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,0,64.0,1,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,12,0,0,3,0,0,0,0,3
8642,28.0,4.0,200.0,119.0,4.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,0,65.0,1,1,0,0,1,1,1,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,77,32,3,7,0,0,22,0,0,3
8643,4.0,39.0,-1.0,-1.0,416.0,0,0,1,1,0,0,0,0,0.0,4.0,2.0,0.0,0,71.0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,6,0,2,0,0,0,0,0,5
8644,0.0,7.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,0,69.0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,20,0,3,0,0,1,0,0,3
8645,-1.0,1.0,1000.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,90.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,4,0,0,2,0,0,0,0,3
8646,25.0,0.0,-1.0,5.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,70.0,0,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,75,41,6,1,0,0,0,0,0,3
8647,5.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,3.0,-1.0,1.0,-1.0,0,65.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
8648,30.0,11.0,22.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,6.0,1.0,3.0,0,33.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,9,0,0,0,0,0,3
8650,1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,30.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,7,0,0,4,0,0,0,0,3
8651,-1.0,111.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,7.0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3
8655,676.0,1.0,-1.0,-1.0,182.0,0,0,1,0,0,1,0,1,0.0,4.0,1.0,0.0,1,66.0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,6,0,11,0,0,0,0,0,0
8657,0.0,49.0,-1.0,46.0,-1.0,0,0,1,1,0,1,0,0,0.0,6.0,2.0,0.0,1,62.0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,21,16,5,1,0,0,1,0,1,3
8659,1.0,4.0,-1.0,64.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,65.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29,9,0,3,0,0,0,0,0,3
8667,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,65.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,3,0,2,0,0,1,0,0,3
8668,-1.0,2.0,8.0,-1.0,-1.0,0,0,1,0,0,0,0,0,2.0,5.0,1.0,-1.0,0,61.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,33,0,2,0,0,0,0,0,3
8672,25.0,49.0,-1.0,-1.0,551.0,0,0,1,0,0,0,0,1,0.0,3.0,2.0,0.0,1,62.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167,161,0,0,0,0,48,0,0,5
8674,7.0,4.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,0.0,1,78.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,3
8676,135.0,86.0,-1.0,-1.0,25.0,0,0,1,0,0,0,0,0,0.0,3.0,3.0,10.0,1,69.0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,16,56,4,8,2,0,4,0,0,0
8677,13.0,82.0,450.0,-1.0,36.0,0,0,1,0,0,0,0,0,0.0,6.0,4.0,0.0,1,62.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,54,5,0,12,0,0,0,0,0,0
8681,11.0,0.0,-1.0,189.0,-1.0,0,0,1,1,0,1,0,0,0.0,6.0,3.0,0.0,0,65.0,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,5,6,6,10,0,0,1,2,0,3
8689,3.0,20.0,10.0,16.0,21.0,0,0,1,1,0,0,0,0,0.0,4.0,2.0,15.0,0,62.0,1,1,0,0,1,1,1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,44,22,0,1,0,0,0,0,0,3
8690,93.0,12.0,280.0,-1.0,156.0,1,1,1,1,0,0,1,1,0.0,1.0,2.0,0.0,0,67.0,1,1,0,0,1,1,0,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0
8694,0.0,1.0,70.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,2.0,0.0,1,64.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10,1,0,0,3,0,8,0,1,3
8696,10.0,6.0,-1.0,33.0,-1.0,0,0,1,0,0,1,0,1,0.0,3.0,2.0,0.0,1,64.0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,20,1,1,0,0,0,0,0,3
8698,137.0,20.0,-1.0,-1.0,307.0,0,0,1,1,0,0,0,0,0.0,6.0,3.0,0.0,1,64.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,86,26,4,0,0,0,0,0,0,0
8706,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,6.0,1.0,0.0,0,65.0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3
8707,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,6.0,1.0,0.0,0,64.0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,3
8709,3.0,1.0,-1.0,-1.0,96.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,0.0,0,73.0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19,13,0,0,1,0,0,0,0,3
8710,43.0,125.0,567.0,105.0,79.0,0,0,0,0,0,0,0,0,0.0,6.0,3.0,0.0,0,62.0,1,1,0,0,1,1,1,0,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,1,0,0,0,0,0
8712,-1.0,88.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,33.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12,53,0,5,0,0,2,0,0,3
8713,68.0,4.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,3.0,0.0,1,69.0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,11,6,3,7,0,0,0,0,3
8714,17.0,51.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.0,1,61.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,4,4,0,0,0,0,3
8720,-1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,25.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,30,0,0,0,0,2,0,0,3
8722,5.0,0.0,-1.0,27.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,23.0,1,65.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,29,16,0,12,0,0,0,0,0,3
8724,5.0,21.0,100.0,14.0,1070.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,0.0,1,67.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,24,36,0,6,0,0,0,0,0,8
8728,0.0,24.0,-1.0,78.0,59.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,-1.0,1,73.0,0,0,0,0,1,1,0,0,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,61,75,0,1,0,0,1,0,0,0
8730,17.0,33.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,1.0,1.0,25.0,1,64.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,214,1,0,0,0,0,17,3,1,3
8737,-1.0,83.0,-1.0,-1.0,22.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,20.0,0,63.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,8,14,0,1,0,0,1,0,0,3
8740,0.0,30.0,468.0,-1.0,35.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,17.0,0,64.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,19,5,2,1,0,0,0,0,0,3
8741,6.0,13.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,3.0,10.0,0,61.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,3,0,3,0,15,34,0,0,3
8744,2.0,2.0,-1.0,454.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,0.0,0,62.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,4,0,0,1,0,0,0,1,0
8745,4.0,5.0,-1.0,36.0,-1.0,0,0,1,0,0,0,1,0,0.0,3.0,1.0,0.0,0,65.0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,40,13,0,3,0,0,70,0,0,3
8748,5.0,18.0,-1.0,-1.0,41.0,0,0,1,1,0,0,0,1,0.0,4.0,1.0,0.0,0,61.0,1,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,17,31,3,4,0,0,0,1,0,3
8750,90.0,176.0,-1.0,152.0,138.0,0,0,1,1,0,0,1,0,0.0,6.0,4.0,0.0,0,63.0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,17,8,0,4,0,0,0,0,1,5
8752,140.0,70.0,800.0,1563.0,-1.0,1,27,1,1,0,1,0,0,0.0,2.0,4.0,0.0,1,59.0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,19,20,0,12,1,1,3,0,1,8
8753,0.0,0.0,300.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,60.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,4,0,0,0,0,9,0,0,3
8756,-1.0,21.0,30.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,5.0,1.0,0.0,1,59.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,1,0,0,5,2,1,0,0,3
8757,739.0,55.0,350.0,425.0,143.0,0,0,1,0,0,0,0,0,1.0,2.0,1.0,-1.0,1,59.0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,5
8760,0.0,42.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,59.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,7,0,1,1,0,0,0,0,3
8761,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,12.0,1,60.0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,18,3,0,4,0,0,0,0,3
8767,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,1,65.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,1,1,1,0,0,0,5,1,3
8776,83.0,16.0,-1.0,103.0,46.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,0,64.0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,36,8,1,7,0,0,0,1,1,0
8777,4.0,11.0,960.0,346.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,4.0,0.0,0,81.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,25,0,1,0,0,1,0,0,0
8778,12.0,4.0,232.0,43.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,66.0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,526,40,0,8,0,0,1,0,0,3
8784,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,1.0,-1.0,1.0,-1.0,0,68.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
8785,241.0,50.0,-1.0,-1.0,55.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,0,66.0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,46,20,0,6,0,25,1,0,1,0
8787,44.0,13.0,-1.0,25.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,66.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,395,57,0,0,0,0,1,0,0,3
8798,12.0,14.0,128.0,208.0,38.0,0,0,1,1,0,1,0,0,0.0,3.0,3.0,0.0,0,65.0,1,1,0,0,1,1,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,289,137,2,10,0,0,38,0,1,0
8799,36.0,24.0,50.0,222.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,64.0,1,0,0,0,1,1,0,0,0,1,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,0,1,0,0,0,0,0,0
8800,-1.0,-1.0,-1.0,-1.0,-1.0,1,35,1,1,0,0,0,0,0.0,2.0,1.0,0.0,0,67.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3
8801,0.0,3.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,66.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,3,0,1,0,0,0,0,1,3
8803,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,0.0,0,70.0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3
8809,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,0,65.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,3
8810,37.0,45.0,300.0,-1.0,133.0,0,0,1,0,0,0,0,0,0.0,3.0,4.0,16.0,0,62.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,16,149,0,5,2,0,1,0,1,0
8818,96.0,0.0,-1.0,62.0,404.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,0.0,0,64.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,3,8,0,0,0,0,0,5
8819,9.0,7.0,41.0,44.0,87.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,-1.0,0,60.0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0
8820,4.0,7.0,-1.0,-1.0,132.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,0,60.0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
8826,14.0,24.0,-1.0,-1.0,-1.0,1,323,1,0,0,0,1,0,0.0,2.0,1.0,0.0,1,60.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,29,9,2,7,3,7,0,0,1,3
8838,77.0,17.0,-1.0,52.0,101.0,1,9,1,0,0,0,0,1,0.0,3.0,1.0,0.0,1,58.0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,5,40,4,0,0,0,1,0,1,0
8843,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,0,54.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,1,3
8855,2.0,70.0,100.0,-1.0,413.0,0,0,1,1,0,0,0,0,0.0,3.0,3.0,10.0,0,63.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,27,53,0,3,1,0,1,0,1,5
